"Country Cd","State Cd","County Cd","County Nm","State","Name"
"US",69,100,"Rota Municipality","MP","Northern Mariana Islands"
"US",69,110,"Saipan Municipality","MP","Northern Mariana Islands"
"US",69,120,"Tinian Municipality","MP","Northern Mariana Islands"
"PS",70,2,"Aimeliik County","PW","Palau"
"PS",70,4,"Airai County","PW","Palau"
"PS",70,10,"Angaur County","PW","Palau"
"PS",70,100,"Kayangel County","PW","Palau"
"PS",70,150,"Koror County","PW","Palau"
"PS",70,212,"Melekeok County","PW","Palau"
"PS",70,214,"Ngaraard County","PW","Palau"
"PS",70,218,"Ngarchelong County","PW","Palau"
"PS",70,222,"Ngardmau County","PW","Palau"
"PS",70,223,"Ngaremlengui County","PW","Palau"
"PS",70,224,"Ngatpang County","PW","Palau"
"PS",70,226,"Ngchesar County","PW","Palau"
"PS",70,228,"Ngiwal County","PW","Palau"
"PS",70,300,"Palau-Unorg. County","PW","Palau"
"PS",70,350,"Peleiu County","PW","Palau"
"PS",70,370,"Sonsorol County","PW","Palau"
"PS",70,380,"Tobi County","PW","Palau"
"US",72,1,"Adjuntas Municipio","PR","Puerto Rico"
"US",72,3,"Aguada Municipio","PR","Puerto Rico"
"US",72,5,"Aguadilla Municipio","PR","Puerto Rico"
"US",72,7,"Aguas Buenas Municipio","PR","Puerto Rico"
"US",72,9,"Aibonito Municipio","PR","Puerto Rico"
"US",72,11,"Anasco Municipio","PR","Puerto Rico"
"US",72,13,"Arecibo Municipio","PR","Puerto Rico"
"US",72,15,"Arroyo Municipio","PR","Puerto Rico"
"US",72,17,"Barceloneta Municipio","PR","Puerto Rico"
"US",72,19,"Barranquitas Municipio","PR","Puerto Rico"
"US",72,21,"Bayamon Municipio","PR","Puerto Rico"
"US",72,23,"Cabo Rojo Municipio","PR","Puerto Rico"
"US",72,25,"Caguas Municipio","PR","Puerto Rico"
"US",72,27,"Camuy Municipio","PR","Puerto Rico"
"US",72,29,"Canovanas Municipio","PR","Puerto Rico"
"US",72,31,"Carolina Municipio","PR","Puerto Rico"
"US",72,33,"Catano Municipio","PR","Puerto Rico"
"US",72,35,"Cayey Municipio","PR","Puerto Rico"
"US",72,37,"Ceiba Municipio","PR","Puerto Rico"
"US",72,39,"Ciales Municipio","PR","Puerto Rico"
"US",72,41,"Cidra Municipio","PR","Puerto Rico"
"US",72,43,"Coamo Municipio","PR","Puerto Rico"
"US",72,45,"Comerio Municipio","PR","Puerto Rico"
"US",72,47,"Corozal Municipio","PR","Puerto Rico"
"US",72,49,"Culebra Municipio","PR","Puerto Rico"
"US",72,51,"Dorado Municipio","PR","Puerto Rico"
"US",72,53,"Fajardo Municipio","PR","Puerto Rico"
"US",72,54,"Florida Municipio","PR","Puerto Rico"
"US",72,55,"Guanica Municipio","PR","Puerto Rico"
"US",72,57,"Guayama Municipio","PR","Puerto Rico"
"US",72,59,"Guayanilla Municipio","PR","Puerto Rico"
"US",72,61,"Guaynabo Municipio","PR","Puerto Rico"
"US",72,63,"Gurabo Municipio","PR","Puerto Rico"
"US",72,65,"Hatillo Municipio","PR","Puerto Rico"
"US",72,67,"Hormigueros Municipio","PR","Puerto Rico"
"US",72,69,"Humacao Municipio","PR","Puerto Rico"
"US",72,71,"Isabela Municipio","PR","Puerto Rico"
"US",72,73,"Jayuya Municipio","PR","Puerto Rico"
"US",72,75,"Juana Diaz Municipio","PR","Puerto Rico"
"US",72,77,"Juncos Municipio","PR","Puerto Rico"
"US",72,79,"Lajas Municipio","PR","Puerto Rico"
"US",72,81,"Lares Municipio","PR","Puerto Rico"
"US",72,83,"Las Marias Municipio","PR","Puerto Rico"
"US",72,85,"Las Piedras Municipio","PR","Puerto Rico"
"US",72,87,"Loiza Municipio","PR","Puerto Rico"
"US",72,89,"Luquillo Municipio","PR","Puerto Rico"
"US",72,91,"Manati Municipio","PR","Puerto Rico"
"US",72,93,"Maricao Municipio","PR","Puerto Rico"
"US",72,95,"Maunabo Municipio","PR","Puerto Rico"
"US",72,97,"Mayaquez Municipio","PR","Puerto Rico"
"US",72,99,"Moca Municipio","PR","Puerto Rico"
"US",72,101,"Morovis Municipio","PR","Puerto Rico"
"US",72,103,"Naguabo Municipio","PR","Puerto Rico"
"US",72,105,"Naranjito Municipio","PR","Puerto Rico"
"US",72,107,"Orocovis Municipio","PR","Puerto Rico"
"US",72,109,"Patillas Municipio","PR","Puerto Rico"
"US",72,111,"Penuelas Municipio","PR","Puerto Rico"
"US",72,113,"Ponce Municipio","PR","Puerto Rico"
"US",72,115,"Quebradillas Municipio","PR","Puerto Rico"
"US",72,117,"Rincon Municipio","PR","Puerto Rico"
"US",72,119,"Rio Grande Municipio","PR","Puerto Rico"
"US",72,121,"Sabana Grande Municipio","PR","Puerto Rico"
"US",72,123,"Salinas Municipio","PR","Puerto Rico"
"US",72,125,"San German Municipio","PR","Puerto Rico"
"US",72,127,"San Juan Municipio","PR","Puerto Rico"
"US",72,129,"San Lorenzo Municipio","PR","Puerto Rico"
"US",72,131,"San Sebastian Municipio","PR","Puerto Rico"
"US",72,133,"Santa Isabel Municipio","PR","Puerto Rico"
"US",72,135,"Toa Alta Municipio","PR","Puerto Rico"
"US",72,137,"Toa Baja Municipio","PR","Puerto Rico"
"US",72,139,"Trujillo Alto Municipio","PR","Puerto Rico"
"US",72,141,"Utuado Municipio","PR","Puerto Rico"
"US",72,143,"Vega Alta Municipio","PR","Puerto Rico"
"US",72,145,"Vega Baja Municipio","PR","Puerto Rico"
"US",72,147,"Vieques Municipio","PR","Puerto Rico"
"US",72,149,"Villalba Municipio","PR","Puerto Rico"
"US",72,151,"Yabucoa Municipio","PR","Puerto Rico"
"US",72,153,"Yauco Municipio","PR","Puerto Rico"
"US",78,10,"St. Croix Island County","VI","Virgin Islands of the U.S."
"US",78,20,"St. John Island County","VI","Virgin Islands of the U.S."
"US",78,30,"St. Thomas Island County","VI","Virgin Islands of the U.S."
